time [ns], J [arb. u.]
1.164388129376458636e+01,8.711008405357321613e-03
1.164888296098699527e+01,1.466271836505432091e-03
1.165388462820940241e+01,2.376299373618708573e-03
1.165888629543180954e+01,4.536975842541520333e-04
1.166388796265421668e+01,8.672317520343064343e-03
1.166888962987662381e+01,1.966193857140321587e-03
1.167389129709903273e+01,6.419112072088451783e-03
1.167889296432143986e+01,6.255894126315929629e-03
1.168389463154384700e+01,8.681484974341997438e-03
1.168889629876625413e+01,2.149280501215590673e-03
1.169389796598866127e+01,6.479464306078406644e-04
1.169889963321107018e+01,2.064501285771888628e-03
1.170390130043347732e+01,3.105074113566969399e-03
1.170890296765588445e+01,9.564731700480383694e-03
1.171390463487829159e+01,3.139867975517645574e-03
1.171890630210069872e+01,5.230270058927846515e-03
1.172390796932310764e+01,5.691679452751218296e-03
1.172890963654551477e+01,6.231299033674937878e-03
1.173391130376792191e+01,7.660943188982144089e-03
1.173891297099032904e+01,1.919851299708602533e-03
1.174391463821273618e+01,6.019910711879347849e-03
1.174891630543514331e+01,4.156946444996698249e-03
1.175391797265755223e+01,2.385590357522053128e-03
1.175891963987995936e+01,6.747953656336644649e-04
1.176392130710236650e+01,4.266695478636504599e-03
1.176892297432477363e+01,8.827355060215091864e-03
1.177392464154718077e+01,6.849723150079704143e-03
1.177892630876958968e+01,6.876014152286578918e-03
1.178392797599199682e+01,8.209518760959632830e-03
1.178892964321440395e+01,1.897749659823840321e-03
1.179393131043681109e+01,6.490230220680784888e-03
1.179893297765921822e+01,7.079938437317800058e-03
1.180393464488162536e+01,8.427119415322418226e-04
1.180893631210403427e+01,1.901269143384241031e-03
1.181393797932644141e+01,7.729385424881183263e-03
1.181893964654884854e+01,4.530365110917227399e-03
1.182394131377125568e+01,8.235939784326382768e-03
1.182894298099366281e+01,6.821443294230154948e-03
1.183394464821607173e+01,7.530051789191471133e-03
1.183894631543847886e+01,3.133305774696635258e-03
1.184394798266088600e+01,9.827616255040449653e-03
1.184894964988329313e+01,2.093768001396755733e-03
1.185395131710570027e+01,1.168360625999344173e-03
1.185895298432810918e+01,1.193314031748508777e-03
1.186395465155051632e+01,1.002610238446035272e-02
1.186895631877292345e+01,5.175737786286463806e-04
1.187395798599533059e+01,5.164010788391884023e-03
1.187895965321773772e+01,6.532638931088740296e-03
1.188396132044014664e+01,5.779236016586098909e-03
1.188896298766255377e+01,8.765071080058685739e-04
1.189396465488496091e+01,7.849811831598808853e-03
1.189896632210736804e+01,5.264700599415860459e-03
1.190396798932977518e+01,3.613889827652404848e-03
1.190896965655218231e+01,4.650862009743124241e-03
1.191397132377459123e+01,5.213895530247152250e-03
1.191897299099699836e+01,1.845385772459846039e-03
1.192397465821940550e+01,8.023017533881153171e-03
1.192897632544181263e+01,4.630275675107221531e-03
1.193397799266421977e+01,5.937866682964972748e-03
1.193897965988662868e+01,9.667388525447694753e-03
1.194398132710903582e+01,8.399060070918042131e-03
1.194898299433144295e+01,8.684000209895839303e-03
1.195398466155385009e+01,7.611957900488442418e-03
1.195898632877625722e+01,3.247513035574805303e-03
1.196398799599866436e+01,9.673458234050798937e-04
1.196898966322107327e+01,2.281549190224327079e-03
1.197399133044348041e+01,9.771297489986112417e-03
1.197899299766588754e+01,1.674953455355288924e-03
1.198399466488829468e+01,3.754501463818418067e-03
1.198899633211070181e+01,2.019406598127922257e-03
1.199399799933311073e+01,2.480568000127810792e-03
1.199899966655551786e+01,1.177032187688926848e-03
1.200400133377792500e+01,1.469182335121916412e-03
1.200900300100033213e+01,6.673826858670623211e-03
1.201400466822273927e+01,7.930504781900145003e-03
1.201900633544514818e+01,8.689703835641479635e-03
1.202400800266755532e+01,3.900966965902532939e-03
1.202900966988996245e+01,8.831804419665099937e-03
1.203401133711236959e+01,7.236608167770402014e-03
1.203901300433477672e+01,2.256420936358193973e-03
1.204401467155718564e+01,4.881103686161228014e-03
1.204901633877959277e+01,8.937385181901373252e-03
1.205401800600199991e+01,6.711407162212561922e-03
1.205901967322440704e+01,8.250767951453359672e-03
1.206402134044681418e+01,7.911725527743171740e-03
1.206902300766922131e+01,5.762568697507508379e-03
1.207402467489163023e+01,5.743677507252856022e-03
1.207902634211403736e+01,8.165557698140156516e-04
1.208402800933644450e+01,7.793186251492899980e-03
1.208902967655885163e+01,8.640905956570089572e-03
1.209403134378125877e+01,4.607515261194790150e-03
1.209903301100366768e+01,3.718833583285631548e-03
1.210403467822607482e+01,3.687721428286586892e-03
1.210903634544848195e+01,8.206282724467994782e-03
1.211403801267088909e+01,6.912454514778191596e-03
1.211903967989329622e+01,4.032209710064196817e-03
1.212404134711570336e+01,7.464989727861976419e-03
1.212904301433811227e+01,7.861316852297316193e-03
1.213404468156051941e+01,9.726250464422886086e-03
1.213904634878292654e+01,3.767205831815414758e-03
1.214404801600533368e+01,5.547404105685049391e-04
1.214904968322774081e+01,1.160712768170335009e-03
1.215405135045014973e+01,8.646415729533939078e-04
1.215905301767255686e+01,6.779149502627036285e-03
1.216405468489496400e+01,9.537656775514631938e-03
1.216905635211737113e+01,7.152765883118415583e-04
1.217405801933977827e+01,6.302916875247058411e-03
1.217905968656218718e+01,6.334055960419683780e-03
1.218406135378459432e+01,6.485651804663861847e-03
1.218906302100700145e+01,1.766501179177948919e-03
1.219406468822940859e+01,7.110627202968672692e-03
1.219906635545181572e+01,9.504630711110236690e-03
1.220406802267422464e+01,5.609641439450155365e-03
1.220906968989663177e+01,5.062989888483876259e-03
1.221407135711903891e+01,9.553636335490934411e-03
1.221907302434144604e+01,4.627090388609244979e-03
1.222407469156385318e+01,6.413255410738493215e-03
1.222907635878626031e+01,1.957092320602787060e-03
1.223407802600866923e+01,9.092616934396426098e-03
1.223907969323107636e+01,3.751714843647009634e-03
1.224408136045348350e+01,3.272364275645771228e-03
1.224908302767589063e+01,8.008097456558517166e-03
1.225408469489829777e+01,7.797786546120179588e-03
1.225908636212070668e+01,3.815864608371146837e-03
1.226408802934311382e+01,5.693574035702695865e-04
1.226908969656552095e+01,4.966929400683452699e-03
1.227409136378792809e+01,6.699526078939768703e-03
1.227909303101033522e+01,9.832921447222052469e-03
1.228409469823274236e+01,1.382951551441874687e-03
1.228909636545515127e+01,8.997690415265040265e-03
1.229409803267755841e+01,9.495592047255906401e-03
1.229909969989996554e+01,9.192162517722096346e-03
1.230410136712237268e+01,6.637649049210329194e-03
1.230910303434477981e+01,9.447223705174190994e-03
1.231410470156718873e+01,6.301797527515431985e-04
1.231910636878959586e+01,4.963559258889470825e-03
1.232410803601200300e+01,8.046056475669980182e-03
1.232910970323441013e+01,4.191777656373523613e-04
1.233411137045681727e+01,4.511983939242699901e-03
1.233911303767922618e+01,8.732904825213993376e-04
1.234411470490163332e+01,3.376102302803537635e-03
1.234911637212404045e+01,1.389112051168387525e-03
1.235411803934644759e+01,6.217383811617290673e-03
1.235911970656885472e+01,2.028473717179198228e-03
1.236412137379126364e+01,2.442888710164945344e-03
1.236912304101367077e+01,2.497104762353003198e-04
1.237412470823607791e+01,1.005847468121101942e-02
1.237912637545848504e+01,1.706962851810620973e-03
1.238412804268089218e+01,6.479079170464927331e-03
1.238912970990329931e+01,5.132961619312940028e-04
1.239413137712570823e+01,1.518734395073757879e-03
1.239913304434811536e+01,7.151839007427258574e-03
1.240413471157052250e+01,7.191103323726135213e-03
1.240913637879292963e+01,9.429213870689756929e-03
1.241413804601533677e+01,5.528229794578215029e-04
1.241913971323774568e+01,8.673528585266439273e-03
1.242414138046015282e+01,4.143391142633956470e-03
1.242914304768255995e+01,6.424627640236672300e-03
1.243414471490496709e+01,8.749105728193653023e-03
1.243914638212737422e+01,4.813724750123450462e-03
1.244414804934978136e+01,1.033414667145347941e-03
1.244914971657219027e+01,2.394849200317861367e-03
1.245415138379459741e+01,5.823755387094381626e-03
1.245915305101700454e+01,8.368888709253603439e-03
1.246415471823941168e+01,1.153659742993737086e-03
1.246915638546181881e+01,3.525566636756732354e-03
1.247415805268422773e+01,6.211267404149729658e-03
1.247915971990663486e+01,9.739161543201303034e-03
1.248416138712904200e+01,6.214040979175681177e-03
1.248916305435144913e+01,5.391859673635326922e-03
1.249416472157385627e+01,9.143559950777641401e-03
1.249916638879626518e+01,3.263673672974452562e-03
1.250416805601867232e+01,6.441180204607162285e-03
1.250916972324107945e+01,8.436265624514487083e-03
1.251417139046348659e+01,3.113227665237547001e-03
1.251917305768589372e+01,5.278335876850288010e-03
1.252417472490830264e+01,7.263802970386730581e-04
1.252917639213070977e+01,8.878349890511174139e-03
1.253417805935311691e+01,9.213727580527818206e-03
1.253917972657552404e+01,6.285144503969178342e-03
1.254418139379793118e+01,8.442275831092780486e-03
1.254918306102033831e+01,6.895824661797435480e-03
1.255418472824274723e+01,1.681972980882258774e-03
1.255918639546515436e+01,6.001267145388523502e-03
1.256418806268756150e+01,1.124493860861382026e-03
1.256918972990996863e+01,5.054056157283349886e-03
1.257419139713237577e+01,6.278716899756899353e-03
1.257919306435478468e+01,1.447011234682112502e-03
1.258419473157719182e+01,2.616357897714063820e-03
1.258919639879959895e+01,8.226590533075681458e-03
1.259419806602200609e+01,9.053121548500296309e-03
1.259919973324441322e+01,5.696270108701793899e-04
1.260420140046682036e+01,5.307578237133883789e-04
1.260920306768922927e+01,5.674851076348482945e-03
1.261420473491163641e+01,7.422412327009531192e-03
1.261920640213404354e+01,1.068411159218651298e-03
1.262420806935645068e+01,7.376135714942731562e-03
1.262920973657885781e+01,2.150998091431070066e-03
1.263421140380126673e+01,6.451554681422182538e-03
1.263921307102367386e+01,7.678045016597029836e-03
1.264421473824608100e+01,1.752288396603105024e-03
1.264921640546848813e+01,3.061984540117644420e-03
1.265421807269089527e+01,9.296393192708600831e-03
1.265921973991330418e+01,8.505333396446278921e-03
1.266422140713571132e+01,8.249858305885957727e-03
1.266922307435811845e+01,8.907776091153684489e-03
1.267422474158052559e+01,9.870258388765833571e-03
1.267922640880293272e+01,1.706838956593470036e-03
1.268422807602534164e+01,4.094295995596773825e-03
1.268922974324774877e+01,3.784939490836754673e-03
1.269423141047015591e+01,7.672168960213406226e-03
1.269923307769256304e+01,8.047373293127883104e-03
1.270423474491497018e+01,6.401356693834990737e-03
1.270923641213737731e+01,8.018705048821662962e-03
1.271423807935978623e+01,2.915117646777067289e-04
1.271923974658219336e+01,7.361278807691931311e-03
1.272424141380460050e+01,6.875295309032912125e-03
1.272924308102700763e+01,8.064820947450944411e-03
1.273424474824941477e+01,4.595113932964636598e-03
1.273924641547182368e+01,3.198430018699795988e-03
1.274424808269423082e+01,3.919436575145038466e-03
1.274924974991663795e+01,6.212591319230629724e-03
1.275425141713904509e+01,9.701827827584609890e-03
1.275925308436145222e+01,8.248061479135634921e-03
1.276425475158385936e+01,7.502361175048352475e-03
1.276925641880626827e+01,5.241847634797466328e-03
1.277425808602867541e+01,8.630883625671628007e-03
1.277925975325108254e+01,5.677178346561974169e-03
1.278426142047348968e+01,3.386056244768620438e-03
1.278926308769589681e+01,9.982786670531731271e-03
1.279426475491830573e+01,9.612650407513708035e-04
1.279926642214071286e+01,9.027979679955304079e-03
1.280426808936312000e+01,7.253419718440025019e-03
1.280926975658552713e+01,9.552942975065465900e-03
1.281427142380793427e+01,3.040257598308612925e-03
1.281927309103034318e+01,2.868738415016623081e-03
1.282427475825275032e+01,9.431526712946272303e-03
1.282927642547515745e+01,3.935307472429146018e-03
1.283427809269756459e+01,4.944662998560410416e-03
1.283927975991997172e+01,6.988043002325192328e-03
1.284428142714238064e+01,9.844545376361322001e-03
1.284928309436478777e+01,1.724471813620711376e-03
1.285428476158719491e+01,3.341650456402401811e-03
1.285928642880960204e+01,2.162026574603360604e-03
1.286428809603200918e+01,4.041670803606480650e-03
1.286928976325441631e+01,6.291789826467373593e-03
1.287429143047682523e+01,1.146464055797086115e-04
1.287929309769923236e+01,9.292605739870916925e-03
1.288429476492163950e+01,4.888247685503689698e-04
1.288929643214404663e+01,7.266711457451296378e-04
1.289429809936645377e+01,5.972293272396657360e-03
1.289929976658886268e+01,7.121192344556916132e-03
1.290430143381126982e+01,8.058502186806877632e-03
1.290930310103367695e+01,4.658461483838003542e-03
1.291430476825608409e+01,7.585626424584279888e-03
1.291930643547849122e+01,6.302760607506002234e-04
1.292430810270089836e+01,3.525303183883069392e-03
1.292930976992330727e+01,1.243555141215810667e-03
1.293431143714571441e+01,7.397720708205272194e-03
1.293931310436812154e+01,4.171744379682603733e-03
1.294431477159052868e+01,4.737100936328848821e-03
1.294931643881293581e+01,3.569246406240539349e-03
1.295431810603534473e+01,6.497935430508110753e-03
1.295931977325775186e+01,7.682836765000256897e-03
1.296432144048015900e+01,2.654840954450893645e-03
1.296932310770256613e+01,4.952831002838187571e-03
1.297432477492497327e+01,6.749597948578850426e-03
1.297932644214738218e+01,4.464899824433156764e-03
1.298432810936978932e+01,2.817688461131232533e-04
1.298932977659219645e+01,4.210720917654167325e-03
1.299433144381460359e+01,8.999517252561973352e-03
1.299933311103701072e+01,3.395607946916291177e-03
1.300433477825941964e+01,2.091247508364180684e-03
1.300933644548182677e+01,1.453679987535522579e-03
1.301433811270423391e+01,1.281458009953135397e-03
1.301933977992664104e+01,8.318423023409122000e-03
1.302434144714904818e+01,8.943134585847041605e-04
1.302934311437145531e+01,7.567976988514912851e-03
1.303434478159386423e+01,6.533323068138636612e-04
1.303934644881627136e+01,2.838639363507074274e-03
1.304434811603867850e+01,3.542613307583977506e-04
1.304934978326108563e+01,1.053018633699645676e-03
1.305435145048349277e+01,8.483881630199637675e-03
1.305935311770590168e+01,4.530010613733674238e-03
1.306435478492830882e+01,7.851407674443181342e-03
1.306935645215071595e+01,3.676462855581972156e-03
1.307435811937312309e+01,6.460251953890532722e-03
1.307935978659553022e+01,3.930097867411447808e-03
1.308436145381793736e+01,1.584809058159220886e-03
1.308936312104034627e+01,6.355734382174879453e-03
1.309436478826275341e+01,9.409358525960647909e-03
1.309936645548516054e+01,1.689555786186254906e-03
1.310436812270756768e+01,2.266639845126186027e-03
1.310936978992997481e+01,8.026618545014884906e-03
1.311437145715238373e+01,5.848746589887806289e-03
1.311937312437479086e+01,6.648505257271487834e-03
1.312437479159719800e+01,6.101379420995598282e-03
1.312937645881960513e+01,7.785700419492809846e-03
1.313437812604201227e+01,4.752008335651252725e-03
1.313937979326442118e+01,9.317591596124847469e-03
1.314438146048682832e+01,8.271865119626277407e-03
1.314938312770923545e+01,3.360709932401219954e-03
1.315438479493164259e+01,2.819569412961826262e-03
1.315938646215404972e+01,4.681519906591049066e-03
1.316438812937645864e+01,6.087038764974192842e-03
1.316938979659886577e+01,2.211282061415132706e-04
1.317439146382127291e+01,9.869175787342567008e-03
1.317939313104368004e+01,1.014664136424548281e-03
1.318439479826608718e+01,7.177463676610109332e-03
1.318939646548849431e+01,6.568433278842766843e-03
1.319439813271090323e+01,7.086204428196681698e-03
1.319939979993331036e+01,2.802601081562512437e-03
1.320440146715571750e+01,5.017028784301283406e-03
1.320940313437812463e+01,9.660031630347048343e-03
1.321440480160053177e+01,3.097429695818123673e-03
1.321940646882294068e+01,3.283914717475787306e-03
1.322440813604534782e+01,8.056519123255178466e-03
1.322940980326775495e+01,2.032052982668320750e-03
1.323441147049016209e+01,7.568183799796420960e-03
1.323941313771256922e+01,6.713959302920423367e-03
1.324441480493497636e+01,9.206185216444336822e-03
1.324941647215738527e+01,2.586131314306894941e-03
1.325441813937979241e+01,8.870478962227635461e-03
1.325941980660219954e+01,6.039667997156714270e-03
1.326442147382460668e+01,7.985992482383058762e-04
1.326942314104701381e+01,2.231237256809122209e-03
1.327442480826942273e+01,3.425418969162492399e-03
1.327942647549182986e+01,1.952667959463218021e-03
1.328442814271423700e+01,5.666303202048262808e-03
1.328942980993664413e+01,8.199479683081373552e-03
1.329443147715905127e+01,6.516489133078056696e-03
1.329943314438146018e+01,1.709309257839923459e-03
1.330443481160386732e+01,1.006577689265742218e-02
1.330943647882627445e+01,8.852946932097123869e-03
1.331443814604868159e+01,2.910759143108793221e-03
1.331943981327108872e+01,5.184676378610848443e-03
1.332444148049349764e+01,4.728711800949621756e-03
1.332944314771590477e+01,1.122443138150563133e-03
1.333444481493831191e+01,7.802565759422094675e-03
1.333944648216071904e+01,6.106096682133427093e-03
1.334444814938312618e+01,7.392251348714376676e-03
1.334944981660553331e+01,1.883144528580777679e-03
1.335445148382794223e+01,6.531167526002848098e-03
1.335945315105034936e+01,3.835586006376540992e-03
1.336445481827275650e+01,3.608161021490614764e-03
1.336945648549516363e+01,3.703283138708664702e-03
1.337445815271757077e+01,6.584706206018951964e-03
1.337945981993997968e+01,7.160674059824766353e-03
1.338446148716238682e+01,4.037035919290541709e-03
1.338946315438479395e+01,8.093875033109191111e-03
1.339446482160720109e+01,7.560948394248015805e-03
1.339946648882960822e+01,7.478460029733530016e-03
1.340446815605201536e+01,5.269102041630722641e-03
1.340946982327442427e+01,6.997564806997394644e-03
1.341447149049683141e+01,2.407354507352973440e-03
1.341947315771923854e+01,1.550204006683963726e-04
1.342447482494164568e+01,2.800602705784762357e-03
1.342947649216405281e+01,8.026565180125509388e-03
1.343447815938646173e+01,8.977764264530322183e-03
1.343947982660886886e+01,7.854486174107323110e-03
1.344448149383127600e+01,7.942376127391834184e-03
1.344948316105368313e+01,3.307631977207783989e-03
1.345448482827609027e+01,1.863898647853399571e-04
1.345948649549849918e+01,9.838086634092892135e-03
1.346448816272090632e+01,4.619907161822283358e-03
1.346948982994331345e+01,2.186041680478585051e-03
1.347449149716572059e+01,5.563921917702044015e-03
1.347949316438812772e+01,8.873377757630309184e-03
1.348449483161053664e+01,1.008178735905940898e-02
1.348949649883294377e+01,4.849250733229490407e-03
1.349449816605535091e+01,7.344979274016215061e-04
1.349949983327775804e+01,9.821315359425552421e-03
1.350450150050016518e+01,5.182275650527834801e-03
1.350950316772257231e+01,8.507235696725474333e-03
1.351450483494498123e+01,6.456245064163290345e-03
1.351950650216738836e+01,4.611855248067374576e-03
1.352450816938979550e+01,1.057003566678789983e-03
1.352950983661220263e+01,6.227632469227603260e-03
1.353451150383460977e+01,7.821189097914172522e-03
1.353951317105701868e+01,3.684961008011403225e-03
1.354451483827942582e+01,9.034419284142813575e-03
1.354951650550183295e+01,1.707100016653971411e-03
1.355451817272424009e+01,5.219353225099961600e-03
1.355951983994664722e+01,3.529979957075361600e-03
1.356452150716905436e+01,5.247572285118508708e-04
1.356952317439146327e+01,1.141309717325499420e-03
1.357452484161387041e+01,5.011276464049811002e-03
1.357952650883627754e+01,9.893453980988927213e-03
1.358452817605868468e+01,3.396240010704949536e-03
1.358952984328109181e+01,9.127323584981944515e-03
1.359453151050350073e+01,3.441103639670822431e-03
1.359953317772590786e+01,1.024684848596136818e-03
1.360453484494831500e+01,6.316769600685643443e-03
1.360953651217072213e+01,7.259183392267182060e-03
1.361453817939312927e+01,9.195719325879751771e-03
1.361953984661553818e+01,1.864543568113676301e-03
1.362454151383794532e+01,9.969466958157447226e-03
1.362954318106035245e+01,5.231754724052271183e-03
1.363454484828275959e+01,6.500448043896035061e-03
1.363954651550516672e+01,2.456853982231557969e-03
1.364454818272757564e+01,7.896241746273048590e-03
1.364954984994998277e+01,3.175769378098698779e-03
1.365455151717238991e+01,8.840425099220694874e-03
1.365955318439479704e+01,9.302768943994991005e-03
1.366455485161720418e+01,6.189618976743537643e-03
1.366955651883961131e+01,3.132035395875474790e-03
1.367455818606202023e+01,6.034663746233321236e-04
1.367955985328442736e+01,8.809605309046588534e-03
1.368456152050683450e+01,7.850154108238934988e-03
1.368956318772924163e+01,6.065325256695128578e-03
1.369456485495164877e+01,5.761401190603777098e-04
1.369956652217405768e+01,9.767533850254396521e-03
1.370456818939646482e+01,3.596739532901098522e-03
1.370956985661887195e+01,2.705396192802923903e-03
1.371457152384127909e+01,2.194043101463624787e-04
1.371957319106368622e+01,8.893097688628177899e-03
1.372457485828609336e+01,2.241793060486749894e-03
1.372957652550850227e+01,9.173702139925266411e-03
1.373457819273090941e+01,8.485718859373903369e-03
1.373957985995331654e+01,9.850259860557581890e-03
1.374458152717572368e+01,9.977711140772907439e-03
1.374958319439813081e+01,2.369138295958584262e-03
1.375458486162053973e+01,9.902934711032457260e-03
1.375958652884294686e+01,6.668068303380742488e-03
1.376458819606535400e+01,3.144116118171347242e-04
1.376958986328776113e+01,8.040892431941233653e-03
1.377459153051016827e+01,2.924363753271995263e-03
1.377959319773257718e+01,9.476690296555279752e-03
1.378459486495498432e+01,9.789639159179753733e-03
1.378959653217739145e+01,4.466637074612059451e-03
1.379459819939979859e+01,1.781809564051615611e-03
1.379959986662220572e+01,3.038194611991193103e-03
1.380460153384461464e+01,5.554819722385848958e-03
1.380960320106702177e+01,4.929364325559166746e-03
1.381460486828942891e+01,1.389143521379705487e-03
1.381960653551183604e+01,7.368106901581196987e-03
1.382460820273424318e+01,2.948842761773897998e-03
1.382960986995665031e+01,1.001808226112019251e-02
1.383461153717905923e+01,9.022911403454609777e-03
1.383961320440146636e+01,3.350825850651538342e-03
1.384461487162387350e+01,8.738321062926700591e-03
1.384961653884628063e+01,1.944612239203237644e-04
1.385461820606868777e+01,1.918327107951755877e-03
1.385961987329109668e+01,7.500192783906810268e-03
1.386462154051350382e+01,1.162863115453373081e-03
1.386962320773591095e+01,3.611435580583969001e-03
1.387462487495831809e+01,5.335128914930816618e-03
1.387962654218072522e+01,4.165035868052085165e-03
1.388462820940313236e+01,3.740951080449819938e-04
1.388962987662554127e+01,9.939810104441127933e-03
1.389463154384794841e+01,4.930423281310090423e-03
1.389963321107035554e+01,6.228230634428834518e-03
1.390463487829276268e+01,1.783121436794023835e-04
1.390963654551516981e+01,2.969193025391809061e-03
1.391463821273757873e+01,5.065595085629786241e-03
1.391963987995998586e+01,5.492884947384292504e-03
1.392464154718239300e+01,9.721625369687712098e-03
1.392964321440480013e+01,5.410459740922649030e-03
1.393464488162720727e+01,9.321653995951783341e-04
1.393964654884961618e+01,9.147939706437385049e-03
1.394464821607202332e+01,5.154248393762200092e-03
1.394964988329443045e+01,3.052243499338742720e-03
1.395465155051683759e+01,5.804435758669463340e-03
1.395965321773924472e+01,8.578883676362862240e-03
1.396465488496165364e+01,7.300224627207032961e-03
1.396965655218406077e+01,3.662926465861939679e-03
1.397465821940646791e+01,8.090329339545175233e-03
1.397965988662887504e+01,9.925178650117699036e-03
1.398466155385128218e+01,3.465202580773588201e-03
1.398966322107368931e+01,1.275531630973319921e-03
1.399466488829609823e+01,3.575012506944575102e-03
1.399966655551850536e+01,9.735662097713209881e-03
1.400466822274091250e+01,5.154176501740595148e-03
1.400966988996331963e+01,3.134700683021464721e-03
1.401467155718572677e+01,3.530134137830172932e-03
1.401967322440813568e+01,4.849385570621732484e-03
1.402467489163054282e+01,3.588990467913538013e-03
1.402967655885294995e+01,5.791823272200155408e-03
1.403467822607535709e+01,6.528847787838702212e-03
1.403967989329776422e+01,6.431655823138670604e-03
1.404468156052017136e+01,1.143351879673644607e-03
1.404968322774258027e+01,2.300486145076642130e-03
1.405468489496498741e+01,6.711683176455932737e-03
1.405968656218739454e+01,2.297694045878706948e-03
1.406468822940980168e+01,1.865482128435301794e-03
1.406968989663220881e+01,4.768712141781827527e-04
1.407469156385461773e+01,8.324590871659412819e-03
1.407969323107702486e+01,9.065855887810548436e-03
1.408469489829943200e+01,4.498011787827139139e-03
1.408969656552183913e+01,4.580765109489599342e-03
1.409469823274424627e+01,5.212129229199610053e-03
1.409969989996665518e+01,7.157807808035074153e-03
1.410470156718906232e+01,8.635212167192747243e-03
1.410970323441146945e+01,1.289671501253528965e-03
1.411470490163387659e+01,1.599058434623200700e-03
1.411970656885628372e+01,9.645294329991109528e-03
1.412470823607869264e+01,7.369512771743039203e-03
1.412970990330109977e+01,9.617888311161774950e-03
1.413471157052350691e+01,3.791110080730910985e-03
1.413971323774591404e+01,9.789859243647414458e-03
1.414471490496832118e+01,7.434069816925507022e-03
1.414971657219072831e+01,1.751289247833764582e-04
1.415471823941313723e+01,8.706897622626759512e-04
1.415971990663554436e+01,4.668784964581356237e-03
1.416472157385795150e+01,9.312269278379897014e-03
1.416972324108035863e+01,2.116658718545683885e-03
1.417472490830276577e+01,6.980757518617614760e-03
1.417972657552517468e+01,1.015519475794262163e-03
1.418472824274758182e+01,5.660825861065696581e-03
1.418972990996998895e+01,7.966804636407137999e-03
1.419473157719239609e+01,6.513839166378621384e-03
1.419973324441480322e+01,2.494871184148226683e-03
1.420473491163721036e+01,6.903387164834129397e-03
1.420973657885961927e+01,2.959809557827968157e-03
1.421473824608202641e+01,3.818525060242250338e-04
1.421973991330443354e+01,3.532937082391441642e-03
1.422474158052684068e+01,5.935446099243823700e-03
1.422974324774924781e+01,1.004133084189054968e-02
1.423474491497165673e+01,5.545935845983640880e-03
1.423974658219406386e+01,3.580844158707076688e-03
1.424474824941647100e+01,8.060064394199867657e-03
1.424974991663887813e+01,1.814660806954309421e-03
1.425475158386128527e+01,7.667758811757255377e-03
1.425975325108369418e+01,3.178623914104743067e-03
1.426475491830610132e+01,4.330159846533875208e-03
1.426975658552850845e+01,4.732766412666352708e-03
1.427475825275091559e+01,7.615666988230429015e-03
1.427975991997332272e+01,9.873033538248258273e-03
1.428476158719573164e+01,2.539675131472924913e-03
1.428976325441813877e+01,3.705992967240316020e-03
1.429476492164054591e+01,3.071661558466789793e-04
1.429976658886295304e+01,3.922919530387570207e-03
1.430476825608536018e+01,8.837796218043330113e-03
1.430976992330776731e+01,5.845434635210563015e-03
1.431477159053017623e+01,9.226592056332484290e-03
1.431977325775258336e+01,3.988606771573000379e-03
1.432477492497499050e+01,6.964396526958056485e-03
1.432977659219739763e+01,1.653090359513258211e-03
1.433477825941980477e+01,3.702528956574975549e-04
1.433977992664221368e+01,1.699726888578659365e-03
1.434478159386462082e+01,1.847315856890198752e-03
1.434978326108702795e+01,5.497561062013310053e-03
1.435478492830943509e+01,8.793513953728227667e-03
1.435978659553184222e+01,9.933287180627121613e-03
1.436478826275424936e+01,6.667050992541181074e-03
1.436978992997665827e+01,9.724373037735626821e-03
1.437479159719906541e+01,7.748799378272658647e-03
1.437979326442147254e+01,5.845783185767439855e-03
1.438479493164387968e+01,6.247194755304582084e-03
1.438979659886628681e+01,6.227028804692210338e-03
1.439479826608869573e+01,5.580366979583709086e-03
1.439979993331110286e+01,7.445693154196608363e-03
1.440480160053351000e+01,8.295569099080905839e-03
1.440980326775591713e+01,1.973766347717970365e-03
1.441480493497832427e+01,5.778479843057286736e-03
1.441980660220073318e+01,5.431031110313389726e-03
1.442480826942314032e+01,8.245112192458407471e-03
1.442980993664554745e+01,7.864875348443297123e-03
1.443481160386795459e+01,1.039172486719658166e-03
1.443981327109036172e+01,3.086501261998054937e-03
1.444481493831277064e+01,8.679297917907951784e-03
1.444981660553517777e+01,6.681251677745488234e-03
1.445481827275758491e+01,1.982189826144721296e-03
1.445981993997999204e+01,5.385354108091740602e-03
1.446482160720239918e+01,6.895266196332025879e-03
1.446982327442480631e+01,3.338817835238175932e-03
1.447482494164721523e+01,5.528304046244216299e-03
1.447982660886962236e+01,3.910998315729717276e-03
1.448482827609202950e+01,3.281008380234760099e-03
1.448982994331443663e+01,1.964687726158573493e-03
1.449483161053684377e+01,5.021247857379742240e-03
1.449983327775925268e+01,8.759144349590002737e-03
1.450483494498165982e+01,5.872542799794390131e-03
1.450983661220406695e+01,4.092383301897851988e-03
1.451483827942647409e+01,9.129519728293273781e-03
1.451983994664888122e+01,1.007303144739426538e-02
1.452484161387128836e+01,5.203574965983987334e-04
1.452984328109369727e+01,5.588840274138955760e-03
1.453484494831610441e+01,4.669053643823073245e-03
1.453984661553851154e+01,4.417191995048607746e-03
1.454484828276091868e+01,2.072021305413282617e-03
1.454984994998332581e+01,6.678567247298652747e-03
